date,availability,avg_alloc_mem,node_total,avg_cpus_load_lower,nodes,avg_cpus_load_upper,avg_free_mem_lower,avg_free_mem_upper,avg_job_size_lower,avg_job_size_upper,avg_memory,node_alloc,node_idle,avg_time_limit,cores,cpus,node_other
1676037300,1.0,114455.0,1365.0,68.19125,1365.0,111.00125,192721.875,225592.875,200.0,700.0,240000.0,1365.0,0.0,129600.0,16.0,256.0,0.0
1676037600,1.0,114455.0,1375.0,68.22375,1375.0,108.24499999999999,193262.125,228774.5,200.0,700.0,240000.0,1375.0,0.0,129600.0,16.0,256.0,0.0
1676037900,1.0,114455.0,1375.0,68.22375,1375.0,108.24499999999999,193262.125,228774.5,200.0,700.0,240000.0,1375.0,0.0,129600.0,16.0,256.0,0.0
1676038200,1.0,114455.0,1374.0,77.955,1374.0,103.16999999999999,192278.5,225552.0,200.0,700.0,240000.0,1374.0,0.0,129600.0,16.0,256.0,0.0
1676038500,1.0,114455.0,1374.0,77.955,1374.0,103.16999999999999,192278.5,225552.0,200.0,700.0,240000.0,1374.0,0.0,129600.0,16.0,256.0,0.0
1676038800,1.0,114455.0,1371.0,79.19,1371.0,113.6225,191995.125,225596.5,200.0,700.0,240000.0,1371.0,0.0,129600.0,16.0,256.0,0.0
1676039100,1.0,114455.0,1371.0,79.19,1371.0,113.6225,191995.125,225596.5,200.0,700.0,240000.0,1371.0,0.0,129600.0,16.0,256.0,0.0
1676039400,1.0,116301.33333333333,1375.0,69.77,1375.0,105.99,194642.11111111112,226796.55555555556,200.0,700.0,240000.0,1375.0,0.0,129600.0,16.0,256.0,0.0
1676039700,1.0,116301.33333333333,1375.0,69.77,1375.0,105.99,194642.11111111112,226796.55555555556,200.0,700.0,240000.0,1375.0,0.0,129600.0,16.0,256.0,0.0
1676040000,1.0,116301.33333333333,1375.0,63.39222222222223,1375.0,103.50555555555555,191965.77777777778,230764.88888888888,200.0,700.0,240000.0,1375.0,0.0,129600.0,16.0,256.0,0.0
1676040300,1.0,116301.33333333333,1375.0,63.39222222222223,1375.0,103.50555555555555,191965.77777777778,230764.88888888888,200.0,700.0,240000.0,1375.0,0.0,129600.0,16.0,256.0,0.0
1676040600,1.0,114455.0,1375.0,64.38875,1375.0,113.13375,192449.875,229104.75,200.0,700.0,240000.0,1375.0,0.0,129600.0,16.0,256.0,0.0
1676040900,1.0,114455.0,1375.0,64.38875,1375.0,113.13375,192449.875,229104.75,200.0,700.0,240000.0,1375.0,0.0,129600.0,16.0,256.0,0.0
1676041200,1.0,105695.2,1375.0,71.84100000000001,1375.0,109.48800000000001,183498.6,215792.2,200.0,700.0,240000.0,1375.0,0.0,129600.0,16.0,256.0,0.0
1676041500,1.0,105695.2,1375.0,71.84100000000001,1375.0,109.48800000000001,183498.6,215792.2,200.0,700.0,240000.0,1375.0,0.0,129600.0,16.0,256.0,0.0
1676041800,1.0,105695.2,1374.0,69.454,1374.0,113.755,199763.2,230486.3,200.0,700.0,240000.0,1374.0,0.0,129600.0,16.0,256.0,0.0
1676042100,1.0,105695.2,1374.0,69.454,1374.0,113.755,199763.2,230486.3,200.0,700.0,240000.0,1374.0,0.0,129600.0,16.0,256.0,0.0
1676042400,1.0,100879.33333333333,1374.0,56.77333333333334,1374.0,112.72333333333331,195404.25,233322.25,200.0,700.0,240000.0,1373.0,1.0,129600.0,16.0,256.0,0.0
1676042700,1.0,100879.33333333333,1374.0,56.77333333333334,1374.0,112.72333333333331,195404.25,233322.25,200.0,700.0,240000.0,1373.0,1.0,129600.0,16.0,256.0,0.0
1676043000,1.0,120031.2,1374.0,65.964,1374.0,113.251,198761.1,229592.5,200.0,700.0,240000.0,1374.0,0.0,129600.0,16.0,256.0,0.0
1676043300,1.0,120031.2,1374.0,65.964,1374.0,113.251,198761.1,229592.5,200.0,700.0,240000.0,1374.0,0.0,129600.0,16.0,256.0,0.0
1676043600,1.0,109119.27272727272,1375.0,69.6009090909091,1375.0,123.71181818181817,204625.54545454544,233348.27272727274,200.0,700.0,240000.0,1369.0,6.0,129600.0,16.0,256.0,0.0
1676043900,1.0,109119.27272727272,1375.0,69.6009090909091,1375.0,123.71181818181817,204625.54545454544,233348.27272727274,200.0,700.0,240000.0,1369.0,6.0,129600.0,16.0,256.0,0.0
1676044200,1.0,110050.18181818182,1360.0,76.09818181818183,1360.0,111.88363636363637,204396.72727272726,232654.63636363635,200.0,700.0,240000.0,1360.0,0.0,129600.0,16.0,256.0,0.0
1676044500,1.0,110050.18181818182,1360.0,76.09818181818183,1360.0,111.88363636363637,204396.72727272726,232654.63636363635,200.0,700.0,240000.0,1360.0,0.0,129600.0,16.0,256.0,0.0
1676044800,1.0,110050.18181818182,1355.0,74.04090909090908,1355.0,108.71454545454547,197057.0,232597.81818181818,200.0,700.0,240000.0,1355.0,0.0,129600.0,16.0,256.0,0.0
1676045100,1.0,110050.18181818182,1355.0,74.04090909090908,1355.0,108.71454545454547,197057.0,232597.81818181818,200.0,700.0,240000.0,1355.0,0.0,129600.0,16.0,256.0,0.0
1676045400,1.0,100879.33333333333,1320.0,78.4825,1320.0,108.03166666666665,197407.91666666666,230450.58333333334,200.0,700.0,240000.0,1318.0,2.0,129600.0,16.0,256.0,0.0
1676045700,1.0,100879.33333333333,1320.0,78.4825,1320.0,108.03166666666665,197407.91666666666,230450.58333333334,200.0,700.0,240000.0,1318.0,2.0,129600.0,16.0,256.0,0.0
1676046000,1.0,110050.18181818182,1321.0,74.70363636363638,1321.0,98.97000000000001,205752.72727272726,232947.9090909091,200.0,700.0,240000.0,1321.0,0.0,129600.0,16.0,256.0,0.0
1676046300,1.0,110050.18181818182,1321.0,74.70363636363638,1321.0,98.97000000000001,205752.72727272726,232947.9090909091,200.0,700.0,240000.0,1321.0,0.0,129600.0,16.0,256.0,0.0
1676046600,1.0,110050.18181818182,1310.0,74.75,1310.0,98.61272727272727,203488.18181818182,230438.72727272726,200.0,700.0,240000.0,1310.0,0.0,129600.0,16.0,256.0,0.0
1676046900,1.0,110050.18181818182,1310.0,74.75,1310.0,98.61272727272727,203488.18181818182,230438.72727272726,200.0,700.0,240000.0,1310.0,0.0,129600.0,16.0,256.0,0.0
1676047200,1.0,110050.18181818182,1299.0,74.69454545454545,1299.0,98.29363636363637,204247.36363636365,230590.18181818182,200.0,700.0,240000.0,1299.0,0.0,129600.0,16.0,256.0,0.0
1676047500,1.0,110050.18181818182,1299.0,74.69454545454545,1299.0,98.29363636363637,204247.36363636365,230590.18181818182,200.0,700.0,240000.0,1299.0,0.0,129600.0,16.0,256.0,0.0
1676047800,1.0,100879.33333333333,1371.0,69.19749999999999,1371.0,91.30833333333334,208173.83333333334,232031.08333333334,200.0,700.0,240000.0,1369.0,2.0,129600.0,16.0,256.0,0.0
1676048100,1.0,100879.33333333333,1371.0,69.19749999999999,1371.0,91.30833333333334,208173.83333333334,232031.08333333334,200.0,700.0,240000.0,1369.0,2.0,129600.0,16.0,256.0,0.0
1676048400,1.0,110050.18181818182,1372.0,74.74,1372.0,98.26454545454546,205984.0,231013.36363636365,200.0,700.0,240000.0,1372.0,0.0,129600.0,16.0,256.0,0.0
1676048700,1.0,110050.18181818182,1372.0,74.74,1372.0,98.26454545454546,205984.0,231013.36363636365,200.0,700.0,240000.0,1372.0,0.0,129600.0,16.0,256.0,0.0
1676049000,1.0,114911.2,1372.0,69.431,1372.0,111.551,202328.8,236933.6,200.0,700.0,240000.0,1372.0,0.0,129600.0,16.0,256.0,0.0
1676049300,1.0,114911.2,1372.0,69.431,1372.0,111.551,202328.8,236933.6,200.0,700.0,240000.0,1372.0,0.0,129600.0,16.0,256.0,0.0
1676049600,1.0,114911.2,1371.0,62.08,1371.0,99.19299999999998,206001.4,237181.0,200.0,700.0,240000.0,1371.0,0.0,129600.0,16.0,256.0,0.0
1676049900,1.0,114911.2,1371.0,62.08,1371.0,99.19299999999998,206001.4,237181.0,200.0,700.0,240000.0,1371.0,0.0,129600.0,16.0,256.0,0.0
1676050200,1.0,110612.44444444444,1372.0,52.41777777777778,1372.0,93.64,206823.33333333334,238505.33333333334,200.0,700.0,240000.0,1372.0,0.0,129600.0,16.0,256.0,0.0
1676050500,1.0,110612.44444444444,1372.0,52.41777777777778,1372.0,93.64,206823.33333333334,238505.33333333334,200.0,700.0,240000.0,1372.0,0.0,129600.0,16.0,256.0,0.0
1676050800,1.0,110612.44444444444,1372.0,52.03888888888889,1372.0,87.89444444444445,206944.66666666666,238448.44444444444,200.0,700.0,240000.0,1372.0,0.0,129600.0,16.0,256.0,0.0
1676051100,1.0,110612.44444444444,1372.0,52.03888888888889,1372.0,87.89444444444445,206944.66666666666,238448.44444444444,200.0,700.0,240000.0,1372.0,0.0,129600.0,16.0,256.0,0.0
1676051400,1.0,99551.2,1372.0,48.498,1372.0,85.157,211665.4,239106.7,200.0,700.0,240000.0,1371.0,1.0,129600.0,16.0,256.0,0.0
1676051700,1.0,99551.2,1372.0,48.498,1372.0,85.157,211665.4,239106.7,200.0,700.0,240000.0,1371.0,1.0,129600.0,16.0,256.0,0.0
1676052000,1.0,99551.2,1370.0,48.354,1370.0,78.733,212004.5,239164.3,200.0,700.0,240000.0,1369.0,1.0,129600.0,16.0,256.0,0.0
1676052300,1.0,99551.2,1370.0,48.354,1370.0,78.733,212004.5,239164.3,200.0,700.0,240000.0,1369.0,1.0,129600.0,16.0,256.0,0.0
1676052600,1.0,99551.2,1372.0,47.56,1372.0,85.955,202478.8,239640.3,200.0,700.0,240000.0,1358.0,14.0,129600.0,16.0,256.0,0.0
1676052900,1.0,99551.2,1372.0,47.56,1372.0,85.955,202478.8,239640.3,200.0,700.0,240000.0,1358.0,14.0,129600.0,16.0,256.0,0.0
1676053200,1.0,104464.72727272728,1372.0,43.06818181818182,1372.0,88.73818181818181,213899.63636363635,241410.63636363635,200.0,700.0,240000.0,1354.0,18.0,129600.0,16.0,256.0,0.0
1676053500,1.0,104464.72727272728,1372.0,43.06818181818182,1372.0,88.73818181818181,213899.63636363635,241410.63636363635,200.0,700.0,240000.0,1354.0,18.0,129600.0,16.0,256.0,0.0
1676053800,1.0,104464.72727272728,1372.0,50.115454545454554,1372.0,87.77272727272727,211376.72727272726,239172.0909090909,200.0,700.0,240000.0,1331.0,41.0,129600.0,16.0,256.0,0.0
1676054100,1.0,104464.72727272728,1372.0,50.115454545454554,1372.0,87.77272727272727,211376.72727272726,239172.0909090909,200.0,700.0,240000.0,1331.0,41.0,129600.0,16.0,256.0,0.0
1676054400,1.0,104464.72727272728,1372.0,53.91818181818181,1372.0,89.16363636363637,213491.72727272726,239015.27272727274,200.0,700.0,240000.0,1317.0,55.0,129600.0,16.0,256.0,0.0
1676054700,1.0,104464.72727272728,1372.0,53.91818181818181,1372.0,89.16363636363637,213491.72727272726,239015.27272727274,200.0,700.0,240000.0,1317.0,55.0,129600.0,16.0,256.0,0.0
1676055000,1.0,101804.0,1372.0,47.254999999999995,1372.0,96.81299999999999,210054.6,238504.1,200.0,700.0,240000.0,1311.0,61.0,129600.0,16.0,256.0,0.0
1676055300,1.0,101804.0,1372.0,47.254999999999995,1372.0,96.81299999999999,210054.6,238504.1,200.0,700.0,240000.0,1311.0,61.0,129600.0,16.0,256.0,0.0
1676055600,1.0,101804.0,1372.0,45.259,1372.0,96.585,209402.9,238507.5,200.0,700.0,240000.0,1331.0,41.0,129600.0,16.0,256.0,0.0
1676055900,1.0,101804.0,1372.0,45.259,1372.0,96.585,209402.9,238507.5,200.0,700.0,240000.0,1331.0,41.0,129600.0,16.0,256.0,0.0
1676056200,1.0,96048.88888888889,1372.0,47.00333333333334,1372.0,93.44777777777779,207608.44444444444,239376.44444444444,200.0,700.0,240000.0,1323.0,49.0,129600.0,16.0,256.0,0.0
1676056500,1.0,96048.88888888889,1372.0,47.00333333333334,1372.0,93.44777777777779,207608.44444444444,239376.44444444444,200.0,700.0,240000.0,1323.0,49.0,129600.0,16.0,256.0,0.0
1676056800,1.0,96048.88888888889,1372.0,47.349999999999994,1372.0,93.50666666666667,207534.44444444444,239127.22222222222,200.0,700.0,240000.0,1306.0,66.0,129600.0,16.0,256.0,0.0
1676057100,1.0,96048.88888888889,1372.0,47.349999999999994,1372.0,93.50666666666667,207534.44444444444,239127.22222222222,200.0,700.0,240000.0,1306.0,66.0,129600.0,16.0,256.0,0.0
1676057400,1.0,96048.88888888889,1363.0,47.18,1363.0,93.4311111111111,208143.33333333334,239139.66666666666,200.0,700.0,240000.0,1309.0,54.0,129600.0,16.0,256.0,0.0
1676057700,1.0,96048.88888888889,1363.0,47.18,1363.0,93.4311111111111,208143.33333333334,239139.66666666666,200.0,700.0,240000.0,1309.0,54.0,129600.0,16.0,256.0,0.0
1676058000,1.0,96048.88888888889,1371.0,37.83444444444444,1371.0,93.46,207666.11111111112,238972.44444444444,200.0,700.0,240000.0,1268.0,103.0,129600.0,16.0,256.0,0.0
1676058300,1.0,96048.88888888889,1371.0,37.83444444444444,1371.0,93.46,207666.11111111112,238972.44444444444,200.0,700.0,240000.0,1268.0,103.0,129600.0,16.0,256.0,0.0
1676058600,1.0,96048.88888888889,1372.0,38.48222222222223,1372.0,93.9022222222222,206548.11111111112,240521.88888888888,200.0,700.0,240000.0,1224.0,148.0,129600.0,16.0,256.0,0.0
1676058900,1.0,96048.88888888889,1372.0,38.48222222222223,1372.0,93.9022222222222,206548.11111111112,240521.88888888888,200.0,700.0,240000.0,1224.0,148.0,129600.0,16.0,256.0,0.0
1676059200,1.0,96048.88888888889,1372.0,35.154444444444444,1372.0,93.54000000000002,208111.88888888888,238396.55555555556,200.0,700.0,240000.0,1205.0,167.0,129600.0,16.0,256.0,0.0
1676059500,1.0,96048.88888888889,1372.0,35.154444444444444,1372.0,93.54000000000002,208111.88888888888,238396.55555555556,200.0,700.0,240000.0,1205.0,167.0,129600.0,16.0,256.0,0.0
1676059800,1.0,96048.88888888889,1372.0,42.43444444444444,1372.0,93.48444444444445,189289.55555555556,238234.44444444444,200.0,700.0,240000.0,1196.0,176.0,129600.0,16.0,256.0,0.0
1676060100,1.0,96048.88888888889,1372.0,42.43444444444444,1372.0,93.48444444444445,189289.55555555556,238234.44444444444,200.0,700.0,240000.0,1196.0,176.0,129600.0,16.0,256.0,0.0
1676060400,1.0,79255.0,1283.0,40.585,1283.0,88.99875000000002,215444.625,244675.375,200.0,700.0,240000.0,1092.0,191.0,129600.0,16.0,256.0,0.0
1676060700,1.0,79255.0,1283.0,40.585,1283.0,88.99875000000002,215444.625,244675.375,200.0,700.0,240000.0,1092.0,191.0,129600.0,16.0,256.0,0.0
1676061000,1.0,79255.0,1283.0,27.130000000000003,1283.0,88.94000000000001,194600.5,245045.0,200.0,700.0,240000.0,881.0,402.0,129600.0,16.0,256.0,0.0
1676061300,1.0,79255.0,1283.0,27.130000000000003,1283.0,88.94000000000001,194600.5,245045.0,200.0,700.0,240000.0,881.0,402.0,129600.0,16.0,256.0,0.0
1676061600,1.0,79255.0,1282.0,24.89875,1282.0,88.9425,196651.25,245069.875,200.0,700.0,240000.0,879.0,403.0,129600.0,16.0,256.0,0.0
1676061900,1.0,79255.0,1282.0,24.89875,1282.0,88.9425,196651.25,245069.875,200.0,700.0,240000.0,879.0,403.0,129600.0,16.0,256.0,0.0
1676062200,1.0,79255.0,1282.0,31.9375,1282.0,89.0725,215258.5,244658.375,200.0,700.0,240000.0,867.0,415.0,129600.0,16.0,256.0,0.0
1676062500,1.0,79255.0,1282.0,31.9375,1282.0,89.0725,215258.5,244658.375,200.0,700.0,240000.0,867.0,415.0,129600.0,16.0,256.0,0.0
1676062800,1.0,79255.0,1277.0,29.394999999999996,1277.0,88.97875,211635.625,245087.375,200.0,700.0,240000.0,861.0,416.0,129600.0,16.0,256.0,0.0
1676063100,1.0,79255.0,1277.0,29.394999999999996,1277.0,88.97875,211635.625,245087.375,200.0,700.0,240000.0,861.0,416.0,129600.0,16.0,256.0,0.0
1676063400,1.0,74337.77777777778,1283.0,22.686666666666667,1283.0,79.55555555555556,220028.11111111112,244950.44444444444,200.0,700.0,240000.0,865.0,418.0,129600.0,16.0,256.0,0.0
1676063700,1.0,74337.77777777778,1283.0,22.686666666666667,1283.0,79.55555555555556,220028.11111111112,244950.44444444444,200.0,700.0,240000.0,865.0,418.0,129600.0,16.0,256.0,0.0
1676064000,1.0,74337.77777777778,1283.0,46.54666666666667,1283.0,91.6788888888889,218781.88888888888,244545.44444444444,200.0,700.0,240000.0,868.0,415.0,129600.0,16.0,256.0,0.0
1676064300,1.0,74337.77777777778,1283.0,46.54666666666667,1283.0,91.6788888888889,218781.88888888888,244545.44444444444,200.0,700.0,240000.0,868.0,415.0,129600.0,16.0,256.0,0.0
1676064600,1.0,82350.0,1281.0,47.96625,1281.0,98.595,213578.75,245187.5,200.0,700.0,240000.0,860.0,421.0,129600.0,16.0,256.0,0.0
1676064900,1.0,82350.0,1281.0,47.96625,1281.0,98.595,213578.75,245187.5,200.0,700.0,240000.0,860.0,421.0,129600.0,16.0,256.0,0.0
1676065200,1.0,82350.0,1282.0,50.50625,1282.0,90.7325,211636.125,245088.75,200.0,700.0,240000.0,859.0,423.0,129600.0,16.0,256.0,0.0
1676065500,1.0,82350.0,1282.0,50.50625,1282.0,90.7325,211636.125,245088.75,200.0,700.0,240000.0,859.0,423.0,129600.0,16.0,256.0,0.0
1676065800,1.0,82350.0,1283.0,50.62625,1283.0,98.77000000000001,216188.875,245028.5,200.0,700.0,240000.0,857.0,426.0,129600.0,16.0,256.0,0.0
1676066100,1.0,82350.0,1283.0,50.62625,1283.0,98.77000000000001,216188.875,245028.5,200.0,700.0,240000.0,857.0,426.0,129600.0,16.0,256.0,0.0
1676066400,1.0,82350.0,1282.0,50.522499999999994,1282.0,98.74000000000001,211235.625,245152.125,200.0,700.0,240000.0,853.0,429.0,129600.0,16.0,256.0,0.0
1676066700,1.0,82350.0,1282.0,50.522499999999994,1282.0,98.74000000000001,211235.625,245152.125,200.0,700.0,240000.0,853.0,429.0,129600.0,16.0,256.0,0.0
1676067000,1.0,96367.5,1284.0,49.59375,1284.0,97.1325,217160.0,245332.875,200.0,700.0,240000.0,860.0,424.0,129600.0,16.0,256.0,0.0
1676067300,1.0,96367.5,1284.0,49.59375,1284.0,97.1325,217160.0,245332.875,200.0,700.0,240000.0,860.0,424.0,129600.0,16.0,256.0,0.0
1676067600,1.0,96367.5,1284.0,56.2175,1284.0,111.10999999999999,212897.625,242830.25,200.0,700.0,240000.0,862.0,422.0,129600.0,16.0,256.0,0.0
1676067900,1.0,96367.5,1284.0,56.2175,1284.0,111.10999999999999,212897.625,242830.25,200.0,700.0,240000.0,862.0,422.0,129600.0,16.0,256.0,0.0
1676068200,1.0,96367.5,1284.0,64.66749999999999,1284.0,105.2275,208238.875,242670.625,200.0,700.0,240000.0,854.0,430.0,129600.0,16.0,256.0,0.0
1676068500,1.0,96367.5,1284.0,64.66749999999999,1284.0,105.2275,208238.875,242670.625,200.0,700.0,240000.0,854.0,430.0,129600.0,16.0,256.0,0.0
1676068800,1.0,96367.5,1271.0,65.06625,1271.0,113.3375,212275.875,242563.0,200.0,700.0,240000.0,840.0,431.0,129600.0,16.0,256.0,0.0
1676069100,1.0,96367.5,1271.0,65.06625,1271.0,113.3375,212275.875,242563.0,200.0,700.0,240000.0,840.0,431.0,129600.0,16.0,256.0,0.0
1676069400,1.0,88446.22222222222,1284.0,58.09444444444445,1284.0,110.94555555555556,202498.77777777778,243116.22222222222,200.0,700.0,240000.0,950.0,334.0,129600.0,16.0,256.0,0.0
1676069700,1.0,88446.22222222222,1284.0,58.09444444444445,1284.0,110.94555555555556,202498.77777777778,243116.22222222222,200.0,700.0,240000.0,950.0,334.0,129600.0,16.0,256.0,0.0
1676070000,1.0,88446.22222222222,1283.0,61.400000000000006,1283.0,112.67888888888888,223400.44444444444,243314.22222222222,200.0,700.0,240000.0,943.0,340.0,129600.0,16.0,256.0,0.0
1676070300,1.0,88446.22222222222,1283.0,61.400000000000006,1283.0,112.67888888888888,223400.44444444444,243314.22222222222,200.0,700.0,240000.0,943.0,340.0,129600.0,16.0,256.0,0.0
1676070600,1.0,88446.22222222222,1284.0,65.63555555555556,1284.0,111.69444444444443,223606.66666666666,242614.55555555556,200.0,700.0,240000.0,902.0,382.0,129600.0,16.0,256.0,0.0
1676070900,1.0,88446.22222222222,1284.0,65.63555555555556,1284.0,111.69444444444443,223606.66666666666,242614.55555555556,200.0,700.0,240000.0,902.0,382.0,129600.0,16.0,256.0,0.0
1676071200,1.0,88446.22222222222,1284.0,68.19777777777777,1284.0,113.4511111111111,226429.11111111112,242642.66666666666,200.0,700.0,240000.0,967.0,317.0,129600.0,16.0,256.0,0.0
1676071500,1.0,88446.22222222222,1284.0,68.19777777777777,1284.0,113.4511111111111,226429.11111111112,242642.66666666666,200.0,700.0,240000.0,967.0,317.0,129600.0,16.0,256.0,0.0
1676071800,1.0,88446.22222222222,1284.0,69.37444444444445,1284.0,112.76333333333334,221348.33333333334,242397.66666666666,200.0,700.0,240000.0,751.0,533.0,129600.0,16.0,256.0,0.0
1676072100,1.0,88446.22222222222,1284.0,69.37444444444445,1284.0,112.76333333333334,221348.33333333334,242397.66666666666,200.0,700.0,240000.0,751.0,533.0,129600.0,16.0,256.0,0.0
1676072400,1.0,96367.5,1284.0,65.2175,1284.0,110.11124999999998,220675.0,241767.0,200.0,700.0,240000.0,752.0,532.0,129600.0,16.0,256.0,0.0
1676072700,1.0,96367.5,1284.0,65.2175,1284.0,110.11124999999998,220675.0,241767.0,200.0,700.0,240000.0,752.0,532.0,129600.0,16.0,256.0,0.0
1676073000,1.0,88446.22222222222,1284.0,58.087777777777774,1284.0,94.14777777777778,212309.77777777778,242257.55555555556,200.0,700.0,240000.0,1052.0,232.0,129600.0,16.0,256.0,0.0
1676073300,1.0,88446.22222222222,1284.0,58.087777777777774,1284.0,94.14777777777778,212309.77777777778,242257.55555555556,200.0,700.0,240000.0,1052.0,232.0,129600.0,16.0,256.0,0.0
1676073600,1.0,88446.22222222222,1284.0,61.407777777777774,1284.0,112.22222222222223,209362.0,241803.0,200.0,700.0,240000.0,1046.0,238.0,129600.0,16.0,256.0,0.0
1676073900,1.0,88446.22222222222,1284.0,61.407777777777774,1284.0,112.22222222222223,209362.0,241803.0,200.0,700.0,240000.0,1046.0,238.0,129600.0,16.0,256.0,0.0
1676074200,1.0,88446.22222222222,1284.0,59.11222222222222,1284.0,113.53222222222223,210970.11111111112,241888.11111111112,200.0,700.0,240000.0,1027.0,257.0,129600.0,16.0,256.0,0.0
1676074500,1.0,88446.22222222222,1284.0,59.11222222222222,1284.0,113.53222222222223,210970.11111111112,241888.11111111112,200.0,700.0,240000.0,1027.0,257.0,129600.0,16.0,256.0,0.0
1676074800,1.0,88446.22222222222,1284.0,67.86888888888888,1284.0,113.51666666666668,203180.22222222222,241699.0,200.0,700.0,240000.0,976.0,308.0,129600.0,16.0,256.0,0.0
1676075100,1.0,88446.22222222222,1284.0,67.86888888888888,1284.0,113.51666666666668,203180.22222222222,241699.0,200.0,700.0,240000.0,976.0,308.0,129600.0,16.0,256.0,0.0
1676075400,1.0,88446.22222222222,1284.0,49.74888888888889,1284.0,110.5988888888889,212504.33333333334,241850.44444444444,200.0,700.0,240000.0,1026.0,258.0,129600.0,16.0,256.0,0.0
1676075700,1.0,88446.22222222222,1284.0,49.74888888888889,1284.0,110.5988888888889,212504.33333333334,241850.44444444444,200.0,700.0,240000.0,1026.0,258.0,129600.0,16.0,256.0,0.0
1676076000,1.0,88446.22222222222,1284.0,56.53222222222222,1284.0,115.06666666666666,207288.22222222222,241878.44444444444,200.0,700.0,240000.0,1020.0,264.0,129600.0,16.0,256.0,0.0
1676076300,1.0,88446.22222222222,1284.0,56.53222222222222,1284.0,115.06666666666666,207288.22222222222,241878.44444444444,200.0,700.0,240000.0,1020.0,264.0,129600.0,16.0,256.0,0.0
1676076600,1.0,88446.22222222222,1284.0,58.33444444444444,1284.0,111.22666666666666,192409.66666666666,241817.66666666666,200.0,700.0,240000.0,1010.0,274.0,129600.0,16.0,256.0,0.0
1676076900,1.0,88446.22222222222,1284.0,58.33444444444444,1284.0,111.22666666666666,192409.66666666666,241817.66666666666,200.0,700.0,240000.0,1010.0,274.0,129600.0,16.0,256.0,0.0
1676077200,1.0,95127.0,1284.0,48.9425,1284.0,111.37625,197119.125,242154.375,200.0,700.0,240000.0,969.0,315.0,129600.0,16.0,256.0,0.0
1676077500,1.0,95127.0,1284.0,48.9425,1284.0,111.37625,197119.125,242154.375,200.0,700.0,240000.0,969.0,315.0,129600.0,16.0,256.0,0.0
1676077800,1.0,95127.0,1284.0,38.35,1284.0,109.06625,203283.625,242365.625,200.0,700.0,240000.0,1011.0,273.0,129600.0,16.0,256.0,0.0
1676078100,1.0,95127.0,1284.0,38.35,1284.0,109.06625,203283.625,242365.625,200.0,700.0,240000.0,1011.0,273.0,129600.0,16.0,256.0,0.0
1676078400,1.0,95127.0,1284.0,40.5525,1284.0,111.45124999999999,207935.375,242237.75,200.0,700.0,240000.0,1010.0,274.0,129600.0,16.0,256.0,0.0
1676078700,1.0,95127.0,1284.0,40.5525,1284.0,111.45124999999999,207935.375,242237.75,200.0,700.0,240000.0,1010.0,274.0,129600.0,16.0,256.0,0.0
1676079000,1.0,95127.0,1283.0,45.957499999999996,1283.0,111.4175,209545.625,242157.0,200.0,700.0,240000.0,1008.0,275.0,129600.0,16.0,256.0,0.0
1676079300,1.0,95127.0,1283.0,45.957499999999996,1283.0,111.4175,209545.625,242157.0,200.0,700.0,240000.0,1008.0,275.0,129600.0,16.0,256.0,0.0
1676079600,1.0,95127.0,1283.0,48.368750000000006,1283.0,111.485,208976.125,241748.625,200.0,700.0,240000.0,969.0,314.0,129600.0,16.0,256.0,0.0
1676079900,1.0,95127.0,1283.0,48.368750000000006,1283.0,111.485,208976.125,241748.625,200.0,700.0,240000.0,969.0,314.0,129600.0,16.0,256.0,0.0
1676080200,1.0,95127.0,1283.0,39.6375,1283.0,99.30624999999999,209310.625,242184.5,200.0,700.0,240000.0,1009.0,274.0,129600.0,16.0,256.0,0.0
1676080500,1.0,95127.0,1283.0,39.6375,1283.0,99.30624999999999,209310.625,242184.5,200.0,700.0,240000.0,1009.0,274.0,129600.0,16.0,256.0,0.0
1676080800,1.0,95127.0,1283.0,50.611250000000005,1283.0,113.47125000000001,209498.5,243167.0,200.0,700.0,240000.0,991.0,292.0,129600.0,16.0,256.0,0.0
1676081100,1.0,95127.0,1283.0,50.611250000000005,1283.0,113.47125000000001,209498.5,243167.0,200.0,700.0,240000.0,991.0,292.0,129600.0,16.0,256.0,0.0
1676081400,1.0,95127.0,1282.0,56.34375,1282.0,113.37624999999998,209324.0,242586.375,200.0,700.0,240000.0,986.0,296.0,129600.0,16.0,256.0,0.0
1676081700,1.0,95127.0,1282.0,56.34375,1282.0,113.37624999999998,209324.0,242586.375,200.0,700.0,240000.0,986.0,296.0,129600.0,16.0,256.0,0.0
1676082000,1.0,86773.71428571429,1283.0,50.604285714285716,1283.0,109.61857142857143,205863.57142857142,245413.14285714287,200.0,700.0,240000.0,942.0,341.0,129600.0,16.0,256.0,0.0
1676082300,1.0,86773.71428571429,1283.0,50.604285714285716,1283.0,109.61857142857143,205863.57142857142,245413.14285714287,200.0,700.0,240000.0,942.0,341.0,129600.0,16.0,256.0,0.0
1676082600,1.0,86773.71428571429,1282.0,38.91857142857143,1282.0,111.88571428571429,209316.57142857142,245326.42857142858,200.0,700.0,240000.0,959.0,323.0,129600.0,16.0,256.0,0.0
1676082900,1.0,86773.71428571429,1282.0,38.91857142857143,1282.0,111.88571428571429,209316.57142857142,245326.42857142858,200.0,700.0,240000.0,959.0,323.0,129600.0,16.0,256.0,0.0
