job_id,time_limit,submit_time,priority,job_state,job_time_left,job_maximum_allocated_nodes,job_minimum_requested_cpus,job_minimum_requested_memory,job_queue_time,job_requested_allocated_cpus,job_start_time,job_allocated_minimum_requested_nodes,job_end_time,job_execution_time,job_maximum_allocated_cpus
496As_iBVdXtw9K91arIlbuxTSt8aulGDAkjDjkM_1c=,1:00:00,2023-04-28T04:18:04,,1.0,191880.0,128.0,128.0,240000.0,2.0,32768.0,1682655486.0,128.0,1682659086.0,24120.0,32768.0
4KQJnrPEDzRxJRsenm5AZ-aEA7HqzLKErapW0S2oHd0=,1:00:00,2023-04-28T04:10:19,,1.0,199920.0,128.0,128.0,240000.0,1.0,32768.0,1682655020.0,128.0,1682658620.0,16080.0,32768.0
4LhUZGV5d2wOt9l75zQmrWspzHvlXby2fn7Gk_KI-YU=,10:00:00,2023-04-27T06:52:24,0.00000004051253,1.0,11857.0,32.0,128.0,240000.0,2.0,8192.0,1682578346.0,32.0,1682614346.0,24143.0,8192.0
4T0UrPgJSlSuC_sr8n6XSBB9lTaG5xPG3pny_q8Z-yM=,6:00:00,2023-04-26T15:33:55,0.00000002980232,1.0,16305.0,32.0,128.0,240000.0,27158.0,8192.0,1682550393.0,32.0,1682571993.0,5295.0,8192.0
6il2KRaXkSxbnGld9H9Wg6FmVPaeIC5_0c_l2Pa1Su8=,6:00:00,2023-04-27T13:51:29,0.00000003329478,1.0,17802.0,66.0,128.0,240000.0,1.0,16896.0,1682603490.0,66.0,1682625090.0,3798.0,16896.0
6opLw2ZltRsRugoT5WlZUKa4UPi_oU1jBDtDF4T5vZM=,6:00:00,2023-04-27T13:51:29,0.00000003236346,1.0,17802.0,58.0,128.0,240000.0,1.0,14848.0,1682603490.0,58.0,1682625090.0,3798.0,14848.0
6pq1VNstuQHctPsXT_ps4N8Vlb3VyUSNhgh2P0yWO4M=,4:00:00,2023-04-27T21:48:47,,1.0,13457.0,128.0,128.0,240000.0,18.0,32768.0,1682632145.0,128.0,1682646545.0,56580.0,32768.0
6qHSRZeMRJfo84VG7wirwDhvDZptzIP183406cTkpSg=,4:00:00,2023-04-27T21:48:46,,1.0,13457.0,128.0,128.0,240000.0,19.0,32768.0,1682632145.0,128.0,1682646545.0,56580.0,32768.0
7-aCDpBF_STitGdte7k1DgNghjK_jiLfuUFje9dzWzU=,6:00:00,2023-04-26T15:33:55,0.00000003050081,1.0,16924.0,38.0,128.0,240000.0,22977.0,9728.0,1682546212.0,38.0,1682567812.0,4676.0,9728.0
8ZANUrIqtGjPff0YacolYdQ6DUvhKRgX4NmFmYfULRI=,6:00:00,2023-04-27T13:51:29,0.00000003376044,1.0,17802.0,70.0,128.0,240000.0,1.0,17920.0,1682603490.0,70.0,1682625090.0,3798.0,17920.0
8c52RIWx-K8eE2i9Jne4l5M5HGfnZU2wb94jSkGMA60=,7:00:00,2023-04-27T23:54:30,,1.0,22797.0,40.0,1.0,153600.0,15.0,10240.0,1682639685.0,40.0,1682664885.0,144180.0,10240.0
8gPliOF5t0ePeeAouBsWJdcfQamLpc8qU0lYfk_1lZM=,4:00:00,2023-04-28T02:00:17,,1.0,9930.0,128.0,128.0,240000.0,2.0,32768.0,1682647219.0,128.0,1682661619.0,4470.0,32768.0
9-9lGGLM2OiEFCmIoFTsm3jY5mZ9P83IZeLu1SONGhU=,10:00:00,2023-04-25T02:21:13,0.00000006961636,1.0,33827.0,64.0,128.0,240000.0,35842.0,16384.0,1682425115.0,64.0,1682461115.0,130380.0,16384.0
9w6rxJn5rd453vZii6_xdu9mbQtllx2p3PnH2UiuprU=,4:00:00,2023-04-28T01:05:01,,1.0,13873.0,128.0,128.0,240000.0,60.0,32768.0,1682643961.0,128.0,1682658361.0,31620.0,32768.0
BBNqQ2XokBAP-kuAY7LBj-I5rkJ68PGBSgG_0zUvlPc=,6:00:00,2023-04-27T13:51:29,0.00000003166497,1.0,16602.0,52.0,128.0,240000.0,1.0,13312.0,1682603490.0,52.0,1682625090.0,4998.0,13312.0
BRBEhxGmC1EK_oxhS2Qrk4RXcJ6rYAa364v74fkvjTc=,10:00:00,2023-04-27T06:53:53,0.00000004051253,1.0,11945.0,32.0,128.0,240000.0,1.0,8192.0,1682578434.0,32.0,1682614434.0,24055.0,8192.0
BSFybOIIcHUthx0kfQolYmJF_m0s_bZ7LI0tCGDd9l8=,10:00:00,2023-04-25T15:37:21,0.00000004167669,1.0,34984.0,64.0,128.0,240000.0,32.0,16384.0,1682437073.0,64.0,1682473073.0,60960.0,16384.0
C0baF_LBfIkeF346NSxIsq0fq9khypElWcuAVsfilTI=,10:00:00,2023-04-27T17:35:01,,1.0,33013.0,128.0,128.0,240000.0,1.0,32768.0,1682616902.0,128.0,1682652902.0,179220.0,32768.0
CRBTNZpXenRLgPm7Vxo_Bl4zLmQgOcftm9nOzJh57kc=,10:00:00,2023-04-27T06:53:38,0.00000004051253,1.0,11929.0,32.0,128.0,240000.0,0.0,8192.0,1682578418.0,32.0,1682614418.0,24071.0,8192.0
CgBM0WH_y5kNv0EQ3ZeOxa0pbO6ucrD_DAv1u5OgwVI=,4:00:00,2023-04-28T01:57:52,,1.0,9788.0,128.0,128.0,240000.0,5.0,32768.0,1682647077.0,128.0,1682661477.0,4612.0,32768.0
DCeKcP9Od3GA2B4ULFzqQwM0jB08X3O8VKhNlPmgoLY=,6:00:00,2023-04-26T15:33:55,0.00000003119931,1.0,17049.0,44.0,128.0,240000.0,18302.0,11264.0,1682541537.0,44.0,1682563137.0,4551.0,11264.0
DTIPKXMkX5GJMxBFn8YcK_hFEm1pswsoGur-lOJ1Kbk=,4:00:00,2023-04-28T01:41:05,,0.0,13649.0,2.0,128.0,240000.0,48.0,32768.0,1682646113.0,2.0,1682646864.0,45060.0,32768.0
DZ9vJIYHI2hMNY7_QQuyOCniZMS6vpleCvWW_Mm4e24=,6:00:00,2023-04-26T15:33:55,0.00000002956949,1.0,16305.0,30.0,128.0,240000.0,27158.0,7680.0,1682550393.0,30.0,1682571993.0,5295.0,7680.0
DfIkDrRHpe_eSe-UdkSVG08kJH3Q9Ul8fzcR6gf_uMA=,4:00:00,2023-04-28T01:41:12,,0.0,13649.0,8.0,128.0,240000.0,41.0,32768.0,1682646113.0,8.0,1682646864.0,45060.0,32768.0
DhPc6oHZdgBQVh7v28AgNiUYnZMATS8f_zYq86WAy8k=,1:00:00,2023-04-28T03:59:07,,1.0,196080.0,128.0,128.0,240000.0,9.0,32768.0,1682654356.0,128.0,1682657956.0,19920.0,32768.0
DnfePcg9QY3eeja6CJxXUwIT3aA0p2pxnx7ZhQMhwP8=,4:00:00,2023-04-28T01:27:26,,1.0,14023.0,128.0,128.0,240000.0,65.0,32768.0,1682645311.0,128.0,1682659711.0,22620.0,32768.0
E2UMOoXdwgY3shEF_dHiL6o-VtFD-iAA1cDsDKYl7Zs=,10:00:00,2023-04-27T20:40:36,,1.0,32150.0,128.0,128.0,240000.0,2.0,32768.0,1682628038.0,128.0,1682664038.0,3850.0,32768.0
F5YDAvJxUx1yVo5jCl509znPxlVllDd2YXFyXXCFqF0=,4:00:00,2023-04-28T01:01:54,,0.0,14229.0,127.0,128.0,240000.0,3.0,32768.0,1682643717.0,127.0,1682643888.0,10260.0,32768.0
FIlEFMmFUFklgq_y5NvHltOlpPDpzNT1m13b5xe2dQ0=,4:00:00,2023-04-28T03:20:42,,1.0,14166.0,128.0,128.0,240000.0,12.0,32768.0,1682652054.0,128.0,1682666454.0,14040.0,32768.0
Fi9bW3JMvh3D0BTddTo9jXgupsVQUCCy78td1E3y-pc=,10:00:00,2023-04-27T06:52:22,0.00000004051253,1.0,11854.0,32.0,128.0,240000.0,1.0,8192.0,1682578343.0,32.0,1682614343.0,24146.0,8192.0
HIU6bxGElg6-lkF_dPr-PsLlRcJ8tNOI6wIRq4P0anE=,1:00:00,2023-04-28T03:59:07,,1.0,196080.0,128.0,128.0,240000.0,9.0,32768.0,1682654356.0,128.0,1682657956.0,19920.0,32768.0
HOBTUkkNHxIa07epLQbyCW7Sc_GI79w8eQp8m7EQFMA=,1-12:00:00,2023-04-24T16:14:07,0.00000002770685,1.0,17360.0,64.0,8.0,102400.0,1.0,16384.0,1682352848.0,64.0,1682482448.0,112240.0,16384.0
HOI4gNQYTlqvgDfHNgAjeRvGHvB-ZbDMkzpV8leQUI4=,1:00:00,2023-04-28T03:53:04,,1.0,211680.0,128.0,128.0,240000.0,32.0,32768.0,1682654016.0,128.0,1682657616.0,4320.0,32768.0
IZg1HwKwVzM_CUAY8AIhZITxR8W9Nig3sGEurWbbKlQ=,6:00:00,2023-04-27T13:51:29,0.00000003259629,1.0,17802.0,60.0,128.0,240000.0,1.0,15360.0,1682603490.0,60.0,1682625090.0,3798.0,15360.0
JQQPm_OohXe8wE9D05Cv1FeKkbj2PjzEhHgMVWtULpo=,1-12:00:00,2023-04-27T08:18:43,0.00000003073364,0.0,129600.0,40.0,1.0,153600.0,12965.0,5000.0,1685259000.0,40.0,1685388600.0,0.0,5000.0
JQnSh9z299WOLdLeCAnM0hlHqNrzSeD71ttkdZIjlG0=,4:00:00,2023-04-27T21:48:34,,1.0,13457.0,128.0,128.0,240000.0,31.0,32768.0,1682632145.0,128.0,1682646545.0,56580.0,32768.0
JyZjGVFUVOGzM736eDqCKeh25HExKfLM5_9Jlmxaqec=,10:00:00,2023-04-27T17:30:21,,1.0,32733.0,128.0,128.0,240000.0,1.0,32768.0,1682616622.0,128.0,1682652622.0,196020.0,32768.0
K2XqLLYS3s8AwWMzSpRjSgFbvMNb8oO8leZdZ_Q2zIw=,6:00:00,2023-04-26T15:33:55,0.00000003189780,1.0,17375.0,50.0,128.0,240000.0,6629.0,12800.0,1682529864.0,50.0,1682551464.0,4225.0,12800.0
KevnE_Heq4Z5VAXbh7-U3qS8ZiGViGGSHMmlX1-MZfU=,1-12:00:00,2023-04-23T10:56:51,0.00000002863817,1.0,25440.0,40.0,1.0,153600.0,1.0,10240.0,1682247412.0,40.0,1682377012.0,129176.0,10240.0
L2byzeTeoE3_VGyEH2WXdELTdP_6DTPlTxFEnKBEel4=,10:00:00,2023-04-27T06:53:37,0.00000004051253,1.0,11929.0,32.0,128.0,240000.0,1.0,8192.0,1682578418.0,32.0,1682614418.0,24071.0,8192.0
MRPHdDHwHhQ5odO_7op4CAiE8tIxuEd8M4QiHnzKcog=,6:00:00,2023-04-27T13:51:29,0.00000003282912,1.0,17802.0,62.0,128.0,240000.0,1.0,15872.0,1682603490.0,62.0,1682625090.0,3798.0,15872.0
N_yaYzPXUn6ZqY4FqmfSwrcK9nciNkv220mLrr6AhLI=,10:00:00,2023-04-27T06:53:37,0.00000004051253,1.0,11929.0,32.0,128.0,240000.0,1.0,8192.0,1682578418.0,32.0,1682614418.0,24071.0,8192.0
NtWb_bRFZ2glTdNdJ3iMkRBu33zAaxhIsf2aN657CaQ=,4:00:00,2023-04-28T01:54:46,,0.0,14400.0,128.0,128.0,240000.0,2.0,16384.0,-1.0,128.0,-1.0,0.0,16384.0
Oa0H5bE9pRAdtS6ROyNozSYkq1rY4E3d38UvtLsI_AE=,10:00:00,2023-04-27T06:53:38,0.00000004051253,1.0,11932.0,32.0,128.0,240000.0,3.0,8192.0,1682578421.0,32.0,1682614421.0,24068.0,8192.0
Oa5dJGD4bKiNeVPyZDq3t5cROAHCxRBAOJn7I7hBS1E=,4:00:00,2023-04-28T03:15:36,,1.0,13850.0,128.0,128.0,240000.0,2.0,32768.0,1682651738.0,128.0,1682666138.0,33000.0,32768.0
ObfRD5wKWFWEdONzIHm1NmNl4Kh97uFsl-IpXNOqYFI=,6:00:00,2023-04-27T13:51:29,0.00000003352761,1.0,17201.0,68.0,128.0,240000.0,1.0,17408.0,1682603490.0,68.0,1682625090.0,4399.0,17408.0
OiIkPNk0tD819y8fQpIJ55i3ofSp5CCtyGH33DtAfkg=,6:00:00,2023-04-26T15:33:55,0.00000003143214,1.0,16880.0,46.0,128.0,240000.0,17533.0,11776.0,1682540768.0,46.0,1682562368.0,4720.0,11776.0
OkKXul4wC76S4Jm45f4mxqctKipsF6JqBmnPCZIDEGU=,6:00:00,2023-04-27T10:07:58,0.00000002980232,1.0,16199.0,28.0,128.0,240000.0,409.0,7168.0,1682590487.0,28.0,1682612087.0,5401.0,7168.0
OxFrRUgwIaBmJa6z4NoBglaIozCC4lZb3GrvO4UXjG4=,1:00:00,2023-04-28T03:53:02,,1.0,209700.0,128.0,128.0,240000.0,1.0,32768.0,1682653983.0,128.0,1682657583.0,6300.0,32768.0
R96IrbMQYB06kmlT1lSW1TWTgwDR7QXXC-YT-Q-wFcU=,1:00:00,2023-04-28T03:59:09,,1.0,124080.0,128.0,128.0,240000.0,7.0,32768.0,1682654356.0,128.0,1682657956.0,91920.0,32768.0
RAkd6xJr_PSFHbX2gASURp4uDIKxyyfuUgWqcOw3Uvg=,4:00:00,2023-04-28T01:05:02,,1.0,13873.0,128.0,128.0,240000.0,59.0,32768.0,1682643961.0,128.0,1682658361.0,31620.0,32768.0
SqI3LkHv6wdI4iaYyVoEiY8u-UZrRKDJ0zNHvGtqgZw=,1-12:00:00,2023-04-24T16:14:39,0.00000002770685,1.0,16191.0,64.0,8.0,102400.0,0.0,16384.0,1682352879.0,64.0,1682482479.0,113409.0,16384.0
TEZqAJ3fiIAzAqKc0IB3JjpNipLN69JZMzq6dznqcmw=,4:00:00,2023-04-28T00:33:58,,1.0,14352.0,128.0,128.0,240000.0,2.0,32768.0,1682642040.0,128.0,1682656440.0,2880.0,32768.0
TLRXdVX0TWPUBuGqN9RRFtjpviergj5A0XYf9BosGkc=,4:00:00,2023-04-28T01:01:52,,0.0,14226.0,128.0,128.0,240000.0,2.0,32768.0,1682643714.0,128.0,1682643888.0,10440.0,32768.0
UJiCyezugkMzih_BvO13qbsWWfau1w9Xe7dj2RNJXbo=,10:00:00,2023-04-25T15:18:19,0.00000004447065,1.0,35253.0,64.0,128.0,240000.0,243.0,16384.0,1682436142.0,64.0,1682472142.0,44820.0,16384.0
Ug1VAknNEOyFpbfVg3cssygPl1mBfRS8TYGaFmnoLXU=,1-12:00:00,2023-04-25T14:23:23,0.00000003026798,1.0,111937.0,128.0,32.0,81920.0,8822.0,32768.0,1682441425.0,128.0,1682571025.0,17663.0,32768.0
UkrOvUQm4UkiuygdATfyW_F1leF54HBflCjx2xdT_Ak=,10:00:00,2023-04-25T02:18:35,0.00000007776543,1.0,207120.0,64.0,128.0,240000.0,5625.0,16384.0,1682394740.0,64.0,1682430740.0,32548.0,16384.0
VWjAgHGLIK-Y00G0Jl9v-l2ZZ-ko1HmokT9ZxFNJTGE=,6:00:00,2023-04-27T10:07:58,0.00000002887100,1.0,14550.0,22.0,128.0,240000.0,5361.0,5632.0,1682595439.0,22.0,1682617039.0,7050.0,5632.0
Vwfs6TjQpr-v5HY_5BNjGKbyHFX7pHuFPlr8MaaoO3w=,4:00:00,2023-04-28T01:16:43,,1.0,13916.0,128.0,128.0,240000.0,1.0,32768.0,1682644604.0,128.0,1682659004.0,29040.0,32768.0
WkWVpa0Hel7-Hkd70mTuUwuQRBUcZ02QgF95nuYWMmc=,1-12:00:00,2023-04-24T15:19:17,0.00000002770685,1.0,17069.0,64.0,8.0,102400.0,0.0,16384.0,1682349557.0,64.0,1682479157.0,112531.0,16384.0
X0VNaqpJ1_B1mL3Oulot3ZlTnFRCa9C__EzBvgke5To=,4:00:00,2023-04-28T01:54:47,,0.0,14400.0,128.0,128.0,240000.0,1.0,16384.0,-1.0,128.0,-1.0,0.0,16384.0
X94FTwqswv9nL2aASSpW73lUEUCLV8ji4QX0MNcOHEs=,10:00:00,2023-04-27T20:40:39,,1.0,32152.0,128.0,128.0,240000.0,1.0,32768.0,1682628040.0,128.0,1682664040.0,3848.0,32768.0
XPuR__-lODtWysodDubN2Atrdy4hghUVH9e0QO0hDEQ=,4:00:00,2023-04-28T01:27:26,,1.0,14023.0,128.0,128.0,240000.0,65.0,32768.0,1682645311.0,128.0,1682659711.0,22620.0,32768.0
XXJir1W2g-lwe4Qst00qkTiwV8M7tch6bJNHXwNepUY=,10:00:00,2023-04-25T02:18:30,0.00000007776543,1.0,31320.0,64.0,128.0,240000.0,0.0,16384.0,1682389110.0,64.0,1682425110.0,35478.0,16384.0
Xlgp-U4rbkAnUgxbmH1lanIUQyvZpwaBz3QVeRbS6Ig=,6:00:00,2023-04-26T15:26:03,0.00000003003515,1.0,15247.0,25.0,128.0,240000.0,28372.0,6400.0,1682551135.0,25.0,1682572735.0,6353.0,6400.0
Y5vfCwLIOH9zEL1McsKjIuIlK0vcxAOIcbPdwMLY8PM=,10:00:00,2023-04-27T06:54:24,0.00000004447065,0.0,36000.0,128.0,128.0,240000.0,24.0,16384.0,1682594491.0,128.0,1682630491.0,0.0,16384.0
YUiP8uFknkjqguzBb4iwR-qBjew5kwpj6Sr4kiuAp4w=,18:00:00,2023-04-21T14:11:22,0.00000005052425,0.0,64800.0,128.0,128.0,240000.0,23306.0,16384.0,1682110106.0,128.0,1682174906.0,0.0,16384.0
YkpAhPseDGpc8m8Cro57163wxWzc7BNe946tDnlTljI=,4:00:00,2023-04-28T02:00:08,,1.0,9921.0,128.0,128.0,240000.0,2.0,32768.0,1682647210.0,128.0,1682661610.0,4479.0,32768.0
YnQodJUOLA6WUKrqscSz-id9ecnEr6grOmZ9paZaOMM=,6:00:00,2023-04-27T10:07:58,0.00000002956949,1.0,15635.0,26.0,128.0,240000.0,445.0,6656.0,1682590523.0,26.0,1682612123.0,5965.0,6656.0
Z5lxHug-TPxeEzF-86ZyaP66mlVkJAoFiQGslv_i4r0=,4:00:00,2023-04-28T01:27:28,,1.0,14023.0,128.0,128.0,240000.0,63.0,32768.0,1682645311.0,128.0,1682659711.0,22620.0,32768.0
ZYc-6YARN4dI1MvBjRG_1fhsAvOvI3rWuussVC3xdz4=,1-12:00:00,2023-04-25T09:19:42,0.00000002840534,0.0,129600.0,40.0,1.0,153600.0,12906.0,5000.0,1682432209.0,40.0,1682561809.0,0.0,5000.0
_-nZqU29CJC5o8A_3K60gRadwo8FRkGVa3AAQmX5SJ8=,4:00:00,2023-04-28T01:09:52,,1.0,14108.0,128.0,128.0,240000.0,4.0,32768.0,1682644196.0,128.0,1682658596.0,17520.0,32768.0
_9Su-cf9D4FCqXvnOEyLpYRIOlxfL-uTHxPaiexF3WY=,4:00:00,2023-04-28T01:54:46,,0.0,14400.0,128.0,128.0,240000.0,2.0,16384.0,-1.0,128.0,-1.0,0.0,16384.0
_IWoq_txcjnvRqwYvZOrlxHBWCmyCOsYZauDAqv-Skw=,4:00:00,2023-04-28T01:17:38,,1.0,14023.0,128.0,128.0,240000.0,53.0,32768.0,1682644711.0,128.0,1682659111.0,22620.0,32768.0
_JrLssFl-wg16E99LV_jbg9VGq17V04gszWOGbLITSg=,1:00:00,2023-04-28T03:53:03,,1.0,211680.0,128.0,128.0,240000.0,33.0,32768.0,1682654016.0,128.0,1682657616.0,4320.0,32768.0
axQwYmy3e8tJftpqRT-bSKJhnVb6X-X9X3fnRC4y94Q=,4:00:00,2023-04-28T01:17:37,,1.0,14023.0,128.0,128.0,240000.0,54.0,32768.0,1682644711.0,128.0,1682659111.0,22620.0,32768.0
bM0EcaX39PpeC89Sb6wwyrh038R2qeAK7gZ6DQci1tY=,10:00:00,2023-04-27T20:40:41,,1.0,32156.0,128.0,128.0,240000.0,3.0,32768.0,1682628044.0,128.0,1682664044.0,3844.0,32768.0
bht4tc1u5pk1i_H9i0cJBtZ1aXt1PuaZqxg0NdkfzOE=,1-11:59:00,2023-04-24T22:35:14,0.00000003003515,1.0,6780.0,40.0,1.0,240000.0,5548.0,10240.0,1682381262.0,40.0,1682510802.0,129427.0,10240.0
bkWbi_KMrq4BSrJEMsD6uUGP0Aa4r2JG3xtlL1x2v3Q=,4:00:00,2023-04-28T01:41:02,,0.0,13649.0,17.0,128.0,240000.0,51.0,32768.0,1682646113.0,17.0,1682646864.0,45060.0,32768.0
cMgmQa0axNvQofRUb2E2gNOzzl2F_3QEKjzO1SJr6Mw=,1:00:00,2023-04-28T04:02:16,,1.0,135000.0,128.0,128.0,240000.0,2.0,32768.0,1682654538.0,128.0,1682658138.0,81000.0,32768.0
cezWcFVkVrLAtD2gLfIBp63kibosT95aQKRVC6AzmC4=,4:00:00,2023-04-28T00:33:56,,1.0,14349.0,128.0,128.0,240000.0,1.0,32768.0,1682642037.0,128.0,1682656437.0,3060.0,32768.0
d1oYZjFyRzvoieppR7Ft_UbiOvyL5xsc_bvK6hw7UCo=,19:00:00,2023-04-27T12:01:35,0.00000002910383,1.0,26807.0,40.0,1.0,153600.0,1.0,10240.0,1682596896.0,40.0,1682665296.0,41593.0,10240.0
dIAWC9SqfA3_8XoMvEboUxIIGogDnnxXR6N4U-Rn2Gk=,4:00:00,2023-04-28T01:37:11,,0.0,13369.0,4.0,128.0,240000.0,2.0,32768.0,1682645833.0,4.0,1682646864.0,61860.0,32768.0
dVJjjlCgkVUmAeaL4P1C6Yji89CmDptFOWkdYE856dI=,1:00:00,2023-04-28T04:18:06,,1.0,193620.0,128.0,128.0,240000.0,29.0,32768.0,1682655515.0,128.0,1682659115.0,22380.0,32768.0
eOf4vE21YP4GzxyJvpJ2LtgjOLEePvHql1MphncDKkE=,18:00:00,2023-04-27T12:00:52,0.00000002910383,1.0,21960.0,40.0,1.0,240000.0,2.0,10240.0,1682596854.0,40.0,1682661654.0,64434.0,10240.0
eVmkKZ-MYKuVCKph5o6ZkAGprNy5j31lsCBpkF09zhU=,10:00:00,2023-04-25T15:50:46,0.00000004447065,0.0,36000.0,64.0,128.0,240000.0,3243.0,8192.0,1682455976.0,64.0,1682491976.0,0.0,8192.0
frbS0-lEQMZZ934Sv3l3tzfMD4KlEaX7pID2N-inYRs=,4:00:00,2023-04-28T01:04:51,,1.0,13873.0,128.0,128.0,240000.0,70.0,32768.0,1682643961.0,128.0,1682658361.0,31620.0,32768.0
g08wwyy_jfaXG8oih2Akufr0qUv8sZkYAc8xTGfvQGg=,1:00:00,2023-04-28T03:59:06,,1.0,196080.0,128.0,128.0,240000.0,10.0,32768.0,1682654356.0,128.0,1682657956.0,19920.0,32768.0
gGdEGks9Q4heJsLGZiI9s-LcWmEKcV30UDkHzpxlcXA=,4:00:00,2023-04-27T21:48:36,,1.0,14056.0,128.0,128.0,240000.0,29.0,32768.0,1682632145.0,128.0,1682646545.0,20640.0,32768.0
hEUaVhY7PNDF-SU25J2UOChRbN673F_IV2GtRhEg9yo=,4:00:00,2023-04-28T01:27:27,,1.0,14023.0,128.0,128.0,240000.0,64.0,32768.0,1682645311.0,128.0,1682659711.0,22620.0,32768.0
i1bdGUdq9wqltANc38Ulr_jhWrIDnYsNccepJR24zpQ=,10:00:00,2023-04-25T15:37:22,0.00000004447065,1.0,33586.0,64.0,128.0,240000.0,1633.0,16384.0,1682438675.0,64.0,1682474675.0,144840.0,16384.0
iCZJkKFdQh3AspT5IUxIUXIDtUJJWk4dmqAUdzbWkD0=,4:00:00,2023-04-28T03:20:52,,1.0,14204.0,128.0,128.0,240000.0,40.0,32768.0,1682652092.0,128.0,1682666492.0,11760.0,32768.0
iYoG25Nyzj_15ZomJNlxswCicg5UVK2BFOseXlufTng=,10:00:00,2023-04-25T13:02:52,0.00000004190952,0.0,36000.0,64.0,128.0,240000.0,7917.0,8192.0,1682437970.0,64.0,1682473970.0,0.0,8192.0
j1wOZvZY8pjbtBXHxufFPfSiP62o8aAQxbfM9EITh6Q=,4:00:00,2023-04-28T01:54:48,,0.0,14400.0,128.0,128.0,240000.0,0.0,16384.0,-1.0,128.0,-1.0,0.0,16384.0
jmSe9o5x-7JJLD-n5fxr2eokaTFvPqeAGKZ0bdDuWE8=,6:00:00,2023-04-26T15:33:55,0.00000003073364,1.0,17144.0,40.0,128.0,240000.0,22597.0,10240.0,1682545832.0,40.0,1682567432.0,4456.0,10240.0
kAIHLqtEyYYMUzxh9V4upGEmGdH0nF_Y4sshI0ChqBU=,10:00:00,2023-04-27T07:11:29,0.00000004051253,1.0,13000.0,32.0,128.0,240000.0,0.0,8192.0,1682579489.0,32.0,1682615489.0,23000.0,8192.0
l9Qz8ep0YgeYelaI-yD1r7PcjYcI_F043Z9r8Nh8V-c=,4:00:00,2023-04-28T03:16:56,,1.0,13930.0,128.0,128.0,240000.0,2.0,32768.0,1682651818.0,128.0,1682666218.0,28200.0,32768.0
mRu6t1kEt-n8DRaIY7jZyPlECoq4VI3UUQAAqZJ_R2A=,4:00:00,2023-04-28T03:16:56,,1.0,13930.0,128.0,128.0,240000.0,2.0,32768.0,1682651818.0,128.0,1682666218.0,28200.0,32768.0
mlCm9L5_qeu2TMgeK3iZUhk4HCwUfJ_kMHRKXOwY_O0=,10:00:00,2023-04-27T20:40:39,,1.0,32152.0,128.0,128.0,240000.0,1.0,32768.0,1682628040.0,128.0,1682664040.0,3848.0,32768.0
mygjthGuXrbjvItb74_rfASzgl8e0hUqDp-dg4h_afw=,6:00:00,2023-04-26T15:33:55,0.00000003026798,1.0,16864.0,36.0,128.0,240000.0,24117.0,9216.0,1682547352.0,36.0,1682568952.0,4736.0,9216.0
ow8FaewL1_jOler2vmCfuURxMc7CaBcXj-kTOdJ_oNU=,1-12:00:00,2023-04-25T14:22:24,0.00000002840534,1.0,10800.0,40.0,1.0,153600.0,17124.0,10240.0,1682449668.0,40.0,1682579268.0,129420.0,10240.0
p8_TZy6H8NUUZbrQVT7ajzhp02Zkdo8j5LhRWJDdTzQ=,4:00:00,2023-04-28T01:01:54,,0.0,14229.0,125.0,128.0,240000.0,3.0,32768.0,1682643717.0,125.0,1682643888.0,10260.0,32768.0
pEK1RDPt3KSPiw2NJSOC8xEubz0huauucNiIrCrjfRQ=,10:00:00,2023-04-27T07:11:32,0.00000004051253,1.0,13004.0,32.0,128.0,240000.0,1.0,8192.0,1682579493.0,32.0,1682615493.0,22996.0,8192.0
pasCL0tylBU5S2yafDJnrE1myl6buA-E_B0zx_BBo8o=,1-12:00:00,2023-04-26T01:11:45,0.00000002747402,1.0,129418.0,64.0,8.0,102400.0,1.0,16384.0,1682471506.0,64.0,1682601106.0,10920.0,16384.0
pfbxdlQl9OQTomwi632qfpsypPf_zVZXpup2eeDYGPo=,6:00:00,2023-04-27T13:51:29,0.00000003213063,1.0,17802.0,56.0,128.0,240000.0,1.0,14336.0,1682603490.0,56.0,1682625090.0,3798.0,14336.0
phKxh362NdMml4BOiVGUH3IkbzHdE_f61zI4YZH1iKE=,10:00:00,2023-04-25T13:02:52,0.00000004190952,1.0,34055.0,64.0,128.0,240000.0,5972.0,16384.0,1682433744.0,64.0,1682469744.0,116700.0,16384.0
q7V_olyWH0sGVk-LfNB1IIQfVsxAohI4o6xzlXgKPd0=,4:00:00,2023-04-27T22:12:31,,1.0,13729.0,128.0,128.0,240000.0,67.0,32768.0,1682633618.0,128.0,1682648018.0,40260.0,32768.0
qbcxkOoBydZz-dScUEa2J8ehOlShZ0sH3hsSoIwUt8E=,10:00:00,2023-04-27T17:30:25,,1.0,32737.0,128.0,128.0,240000.0,1.0,32768.0,1682616626.0,128.0,1682652626.0,195780.0,32768.0
qsdsc3msZmk85obGyRwYXfEEfcZj7TySpOJdDNIOUqs=,6:00:00,2023-04-27T13:51:29,0.00000003189780,1.0,17201.0,54.0,128.0,240000.0,1.0,13824.0,1682603490.0,54.0,1682625090.0,4399.0,13824.0
r2zBP4fExxvBoXhUsiOm-GquFdlQ8WgIok1SorgNZFs=,10:00:00,2023-04-25T15:50:58,0.00000004167669,0.0,36000.0,32.0,128.0,240000.0,3231.0,4096.0,1682441150.0,32.0,1682477150.0,0.0,4096.0
